Number,Level,Vocabulary,Wordclass,Guide
649,4급,마음먹다,동사,마음먹은 계기
650,4급,마음속,명사,마음속으로 다짐하다
651,4급,마주,부사,마주 서다
652,4급,마주치다,동사,손바닥을 마주치다
653,4급,마찬가지,명사,마찬가지의 결과
654,4급,마찰,명사,피부 마찰
655,4급,마치,부사,마치 천사 같다
656,4급,마침내,부사,
657,4급,막상,부사,
658,4급,막연하다,형용사,앞날이 막연하다
659,4급,"만만하다
01",형용사,만만한 상대
660,4급,만원,명사,만원 버스
661,4급,만점,명사,만점을 받다
662,4급,말기,명사,말기 환자
663,4급,말끔히,부사,말끔히 닦다
664,4급,말다02,동사,국에 밥을 말다
665,4급,말다툼,명사,말다툼이 벌어지다
666,4급,말리다02,동사,싸움을 말리다
667,4급,말없이,부사,말없이 사라지다
668,4급,말투,명사,거친 말투
669,4급,맘,명사,맘이 따뜻하다
670,4급,맘껏,부사,맘껏 놀다
671,4급,맘대로,부사,맘대로 고르다
672,4급,망가지다,동사,컴퓨터가 망가지다
673,4급,망설이다,동사,잠시 망설이다
674,4급,망치다,동사,일을 망치다
675,4급,망하다,동사,쫄딱 망하다
676,4급,맞벌이,명사,맞벌이 부부
677,4급,맞서다,동사,원수와 맞서다
678,4급,맞춤법,명사,맞춤법이 틀리다
679,4급,맞히다01,동사,정답을 맞히다
680,4급,매달리다,동사,주렁주렁 매달리다
681,4급,매력,명사,매력을 느끼다
682,4급,매번02/매번01,부사/명사,매번 늦다
683,4급,매체,명사,대중 매체
684,4급,맨01,관형사,맨 꼭대기
685,4급,맺다,동사,이슬이 맺다
686,4급,머리칼,명사,까만 머리칼
687,4급,머릿속,명사,머릿속에 떠오르다
688,4급,머무르다,동사,여관에 머무르다
689,4급,머물다,동사,오래 머물다
690,4급,머뭇거리다,동사,말을 머뭇거리다
691,4급,먹고살다,동사,겨우 먹고 살다
692,4급,먹이,명사,먹이를 주다
693,4급,먹이다,동사,아기에게 밥을 먹이다
694,4급,먹히다,동사,양이 늑대에게 먹히다
695,4급,멀어지다,동사,친구와 멀어지다
696,4급,멀쩡하다,형용사,팔다리가 멀쩡하다
697,4급,멋대로,부사,멋대로 살다
698,4급,멍멍,부사,개가 멍멍 짖다
699,4급,멎다,동사,바람이 멎다
700,4급,메달,명사,메달을 따다
701,4급,메우다,동사,구멍을 메우다
702,4급,며느리,명사,며느리를 맞다
703,4급,면담,명사,면담을 요청하다
704,4급,면도,명사,면도를 하다
705,4급,면하다01,동사,책임을 면하다
706,4급,면허,명사,면허 시험
707,4급,명01,명사,작품명
708,4급,명령,명사,명령을 내리다
709,4급,명예01,명사,명예 훼손
710,4급,명확하다,형용사,근거가 명확하다
711,4급,모06/모07,대명사/관형사,박 모 씨
712,4급,모금02,명사,모금 운동
713,4급,모여들다,동사,구름처럼 모여들다
714,4급,모처럼,부사,모처럼 웃다
715,4급,모험,명사,모험을 즐기다
716,4급,목구멍,명사,몸
717,4급,목마르다01,형용사,목마른 사람
718,4급,목사,명사,목사의 설교
719,4급,목숨,명사,목숨을 다하다
720,4급,몫,명사,몫을 챙기다
721,4급,몰다,동사,구석으로 몰다
722,4급,몰라보다,동사,친구를 몰라보다
723,4급,몰려들다,동사,사람들이 몰려들다
724,4급,몰려오다,동사,피서객들이 몰려오다
725,4급,몰리다,동사,구석으로 몰리다
726,4급,몸매,명사,몸매가 좋다
727,4급,몸속,명사,몸속 노폐물
728,4급,몸통,명사,사람의 몸통
729,4급,몹시,부사,몹시 춥다
730,4급,못01,명사,못을 박다
731,4급,못나다,형용사,못난 얼굴
732,4급,못되다,형용사,성격이 못되다
733,4급,못지않다,형용사,전문가 못지않다
734,4급,몽땅01,부사,몽땅 쓰다
735,4급,무-01,접사,무감각
736,4급,무관심,명사,무관심이 지나치다
737,4급,무관하다,형용사,사건과 무관하다
738,4급,무기,명사,무기를 들고 싸우다
739,4급,무너지다,동사,건물이 무너지다
740,4급,무덥다,형용사,날씨가 무덥다
741,4급,무려,부사,무려 오십 개가 넘다
742,4급,무렵,의존명사,저녁 무렵
743,4급,무리02,명사,무리가 있다
744,4급,무사히,부사,무사히 돌아오다
745,4급,무시,명사,무시를 당하다
746,4급,무의미,명사,유의미
747,4급,무지개,명사,무지개가 뜨다
748,4급,무책임,명사,무책임한 사람
749,4급,묵묵히,부사,묵묵히 일하다
750,4급,묶이다,동사,끈이 묶이다
751,4급,-문,접사,기행문
752,4급,문득,부사,문득 떠오르다
753,4급,문명,명사,고대 문명
754,4급,문서,명사,문서를 작성하다
755,4급,문제점,명사,문제점을 해결하다
756,4급,문화적01∙ 문화적02,관형사∙ 명사,문화적 차이
757,4급,묻다02,동사,땅속에 묻다
758,4급,묻히다01,동사,손에 물을 묻히다
759,4급,묻히다02,동사,땅속에 묻히다
760,4급,물감,명사,물감으로 그리다
761,4급,물결,명사,물결이 잔잔하다
762,4급,물기,명사,물기가 마르다
763,4급,물들다,동사,노을로 물들다
764,4급,물속,명사,물속에서 헤엄치다
765,4급,물질,명사,물질과 정신
766,4급,물질적01∙ 물질적02,관형사∙ 명사,물질적 보상
767,4급,뭉치다,동사,반죽이 뭉치다
768,4급,뭘,감탄사,
769,4급,미니,명사,미니 자동차
770,4급,미디어,명사,영상 미디어
771,4급,미련02,명사,미련이 남다
772,4급,미움,명사,미움을 사다
773,4급,미지근하다,형용사,국물이 미지근하다
774,4급,미처,부사,미처 모르다
775,4급,미치다01,동사,미친 생각
776,4급,미치다02,동사,기대에 미치다
777,4급,미혼,명사,미혼 남녀
778,4급,민족,명사,민족의 역사
779,4급,민주주의,명사,민주주의 사회
780,4급,믿음,명사,믿음이 생기다
781,4급,밀리다02,동사,사람들에게 밀리다
782,4급,밀리미터,의존명사,10밀리미터
783,4급,밑바닥,명사,신발 밑바닥
784,4급,바가지,명사,바가지에 담다
785,4급,바람03,명사,바람이 성취되다
786,4급,바람직하다,형용사,바람직한 행동
787,4급,바래다주다,동사,집에 바래다주다
788,4급,바로잡다,동사,자세를 바로잡다
789,4급,바르다03,형용사,바른 자세
790,4급,바싹,부사,바싹 다가서다
791,4급,바치다,동사,꽃을 바치다
792,4급,박다,동사,못을 박다
793,4급,박스,명사,종이 박스
794,4급,박히다,동사,못이 박히다
795,4급,반값,명사,반값에 팔다
796,4급,반기다,동사,친구를 반기다
797,4급,반발,명사,반발 심리
798,4급,반성,명사,반성의 시간
799,4급,반영,명사,현실을 반영하다
800,4급,반응,명사,반응이 빠르다
801,4급,반장,명사,반장을 뽑다
802,4급,반짝거리다,동사,별이 반짝거리다
803,4급,반짝반짝01,부사,반짝반짝 빛나다
804,4급,반짝이다,동사,눈빛이 반짝이다
805,4급,반품,명사,반품 신청
806,4급,받아들이다,동사,기술을 받아들이다
807,4급,받침,명사,냄비 받침
808,4급,발걸음,명사,발걸음이 느리다
809,4급,발견,명사,새로운 발견
810,4급,발길,명사,발길을 멈추다
811,4급,발꿈치,명사,발꿈치를 들다
812,4급,발끝,명사,발끝으로 서다
813,4급,발등,명사,발등을 다치다
814,4급,발생,명사,사건 발생
815,4급,발자국,명사,짐승의 발자국
816,4급,발톱,명사,발톱을 깎다
817,4급,발표회,명사,음악 발표회
818,4급,밝혀내다,동사,원인을 밝혀내다
819,4급,밝혀지다,동사,빛으로 밝혀지다
820,4급,밟히다,동사,잔디가 밟히다
821,4급,밤낮01/밤낮02,명사/부사,밤낮으로 일하다
822,4급,밤새다,동사,밤새도록 일하다
823,4급,밤새우다,동사,밤새워 일하다
824,4급,밤중,명사,어두운 밤중
825,4급,밥맛,명사,구수한 밥맛
826,4급,방면01,명사,시내 방면
827,4급,방바닥,명사,방바닥에 눕다
828,4급,방안,명사,해결 방안
829,4급,방지,명사,사고 방지
830,4급,배경,명사,사진의 배경
831,4급,배꼽,명사,몸
832,4급,배다01,동사,냄새가 배다
833,4급,배려02,명사,세심한 배려
834,4급,배부르다,형용사,배부른 느낌
835,4급,배송04,명사,우편 배송
836,4급,배우자02,명사,배우자를 만나다
837,4급,뱉다,동사,침을 뱉다
838,4급,버티다,동사,끝까지 버티다
839,4급,번갈다,동사,번갈아 입다
840,4급,번거롭다,형용사,절차가 번거롭다
841,4급,번화하다,형용사,번화한 거리
842,4급,벌03,명사,벌에 쏘이다
843,4급,벌떡,부사,벌떡 일어나다
844,4급,벌레,명사,벌레를 잡다
845,4급,벌리다,동사,간격을 벌리다
846,4급,벌어지다01,동사,틈이 벌어지다
847,4급,벌어지다02,동사,사건이 벌어지다
848,4급,벌이다,동사,사업을 벌이다
849,4급,범위,명사,범위가 넓다
850,4급,범인02,명사,범인을 체포하다
851,4급,법률,명사,법률을 위반하다
852,4급,법원01,명사,법원에서 일하다
853,4급,법적01∙법 적02,관형사∙ 명사,법적 조치
854,4급,벗어나다,동사,시내를 벗어나다
855,4급,베개,명사,베개를 베다
856,4급,베풀다,동사,잔치를 베풀다
857,4급,벼,명사,벼 이삭
858,4급,변덕스럽다,형용사,성격이 변덕스럽다
859,4급,변동,명사,가격 변동
860,4급,변명,명사,변명을 늘어놓다
861,4급,별다르다,형용사,별다른 방법
862,4급,별도,명사,별도로 마련하다
863,4급,병들다,동사,늙고 병들다
864,4급,보급01,명사,기술 보급
865,4급,보도02,명사,보도 기사
866,4급,보리차,명사,보리차를 마시다
867,4급,보물,명사,보물 상자
868,4급,보살피다,동사,아이들을 보살피다
869,4급,보상01,명사,보상을 받다
870,4급,보수02,명사,보수를 받다
871,4급,보안,명사,보안 점검
872,4급,보완,명사,문제점 보완
873,4급,보장,명사,원금 보장
874,4급,보전,명사,생태계 보전
875,4급,보조02,명사,보조를 받다
876,4급,보존,명사,보존 상태
877,4급,보충,명사,보충 수업
878,4급,복수01,명사,복수를 계획하다
879,4급,볶음,명사,볶음 멸치
880,4급,본능,명사,본능에 따르다
881,4급,본래,명사,본래의 성격
882,4급,본부,명사,지휘 본부
883,4급,본질02,명사,삶의 본질
884,4급,볼01,명사,얼굴
885,4급,부-01,접사,부정확
886,4급,부03,명사,부를 누리다
887,4급,부근03,명사,학교 부근학용품
888,4급,부끄러움,명사,부끄러움을 느끼다
889,4급,부끄러워하다,동사,부끄러워하는 표정
890,4급,부담스럽다,형용사,부담스러운 상황
891,4급,부대03,명사,육군 부대
892,4급,부딪치다,동사,손바닥을 부딪치다
893,4급,부딪히다,동사,차에 부딪히다
894,4급,부문,명사,미술 부문
895,4급,부분적01∙ 부분적02,관형사∙ 명사,부분적 차이
896,4급,부상01,명사,발목 부상
897,4급,부서,명사,담당 부서
898,4급,부서지다,동사,의자가 부서지다
899,4급,부수다,동사,건물을 부수다
900,4급,부위04,명사,상처 부위
901,4급,부작용,명사,부작용이 생기다
902,4급,부정01,명사,부정 입학
903,4급,부정06,명사,긍정과 부정
904,4급,부정적01∙ 부정적02,관형사∙ 명사,부정적 태도
905,4급,부정확,명사,부정확한 발음
906,4급,부족02,명사,부족 공동체
907,4급,부주의,명사,운전 부주의
908,4급,부지런히,부사,부지런히 일하다
909,4급,부처01,명사,부처의 가르침
910,4급,부치다04,동사,전을 부치다
911,4급,부품,명사,자동차 부품
912,4급,북미,명사,북미 지역
913,4급,분노,명사,분노에 차다
914,4급,분량,명사,분량을 조절하다
915,4급,분류,명사,분류 기준
916,4급,분명,부사,분명 맞다
917,4급,분석,명사,원인 분석
918,4급,분수01,명사,분수에 맞다
919,4급,분수03,명사,분수의 물
920,4급,분야,명사,경제 분야
921,4급,분포,명사,인구 분포
922,4급,불가,명사,반칙 불가
923,4급,불가능,명사,불가능한 일
924,4급,불가피하다,형용사,불가피한 선택
925,4급,불교,명사,불교 신자
926,4급,불구하다,동사,그럼에도 불구하고
927,4급,불꽃,명사,불꽃이 타오르다
928,4급,불러일으키다,동사,관심을 불러일으키다
929,4급,불리,명사,불리한 입장
930,4급,불리다02,동사,쌀을 불리다
931,4급,불법01,명사,불법 주차
932,4급,불빛,명사,불빛이 비치다
933,4급,불어오다,동사,바람이 불어오다
934,4급,불이익,명사,불이익을 당하다
935,4급,불충분,명사,서류 불충분
936,4급,불친절,명사,불친절한 가게
937,4급,불쾌,명사,기분이 불쾌하다
938,4급,불평등,명사,남녀 불평등
939,4급,불필요,명사,불필요한 말
940,4급,불행,명사,불행한 사람
941,4급,불확실,명사,불확실한 미래
942,4급,붙들다,동사,팔을 붙들다
943,4급,붙잡다,동사,치맛자락을 붙잡다
944,4급,붙잡히다,동사,범인이 붙잡히다
945,4급,비-01,접사,비공식
946,4급,비결,명사,건강 비결
947,4급,비교적01/ 비교적02∙ 비교적03,부사/관형사·명사,비교적 가깝다
948,4급,비극,명사,비극 배우
949,4급,비기다01,동사,경기에서 비기다
950,4급,비난,명사,비난을 받다
951,4급,비닐,명사,비닐로 싸다
952,4급,비로소,부사,비로소 깨닫다
953,4급,비록01,부사,비록 가난하지만
954,4급,비롯되다,동사,경험에서 비롯되다
955,4급,비롯하다,동사,비롯한 일
956,4급,비만01,명사,하체 비만
957,4급,비명02,명사,비명을 지르다
958,4급,비바람,명사,비바람이 몰아치다
959,4급,비법,명사,요리 비법
960,4급,비상01,명사,비상 대책
961,4급,비상하다,형용사,비상한 각오
962,4급,비우다,동사,휴지통을 비우다
963,4급,비웃다,동사,비웃는 말투
964,4급,비유,명사,비유로 설명하다
965,4급,비율,명사,비율이 증가하다
966,4급,비중,명사,비중을 차지하다
967,4급,비추다,동사,조명이 비추다
968,4급,비치다,동사,달빛이 비치다
969,4급,비틀거리다,동사,비틀거리며 걷다
970,4급,비판,명사,잘못을 비판하다
971,4급,비판적01∙ 비판적02,관형사∙ 명사,비판적 사고
972,4급,빗,명사,빗으로 빗다
973,4급,빗물,명사,빗물이 떨어지다
974,4급,빗방울,명사,빗방울이 떨어지다
975,4급,빚,명사,빚을 갚다
976,4급,빚다,동사,도자기를 빚다
977,4급,빛깔,명사,빛깔이 곱다
978,4급,빛나다,동사,별빛이 빛나다
979,4급,빠뜨리다,동사,바다에 빠뜨리다
980,4급,빠져나가다,동사,감옥에서 빠져나가다
981,4급,빠져나오다,동사,몰래 빠져나오다
982,4급,빠짐없이,부사,빠짐없이 적다
983,4급,빼놓다,동사,책을 빼놓다
984,4급,빼앗기다,동사,돈을 빼앗기다
985,4급,빼앗다,동사,돈을 빼앗다
986,4급,뺨,명사,뺨을 꼬집다
987,4급,뻗다,동사,가지가 뻗다
988,4급,뽑히다,동사,머리카락이 뽑히다
989,4급,뿌리치다,동사,손을 뿌리치다
990,4급,-사05,접사,신문사
991,4급,-사06,접사,요리사
992,4급,사고방식,명사,사고방식이 다르다
993,4급,사기03,명사,사기를 치다
994,4급,사내01,명사,사내 녀석
995,4급,사냥,명사,토끼 사냥
996,4급,사들이다,동사,물건을 사들이다
997,4급,사랑스럽다,형용사,사랑스러운 아기
998,4급,사례01,명사,성공 사례
999,4급,사로잡다,동사,짐승을 사로잡다
1000,4급,사립,명사,사립 학교학용품
1001,4급,사막,명사,사막 지역
1002,4급,사망,명사,사망 소식
1003,4급,사무직,명사,사무직에 종사하다
1004,4급,사방,명사,사방을 살피다
1005,4급,사상01,명사,사상 최초
1006,4급,사설02,명사,신문 사설
1007,4급,사소하다,형용사,사소한 문제
1008,4급,사업자,명사,사업자 등록
1009,4급,사연04,명사,사연을 보내다
1010,4급,사용자,명사,사용자 확대
1011,4급,사위,명사,가족
1012,4급,사이버00,명사,사이버 공간
1013,4급,사이좋다,형용사,사이좋은 형제
1014,4급,사정01,명사,집안 사정
1015,4급,사진첩,명사,사진첩에 보관하다
1016,4급,사춘기,명사,사춘기 소녀
1017,4급,사태02,명사,위기 사태
1018,4급,사투리,명사,사투리를 쓰다
1019,4급,사표02,명사,사표를 내다
1020,4급,사회생활,명사,사회생활에 적응하다
1021,4급,산길,명사,산길을 걷다
1022,4급,산불,명사,산불 예방
1023,4급,산속,명사,산속에 들어가다
1024,4급,살리다,동사,목숨을 살리다
1025,4급,살림,명사,살림을 차리다
1026,4급,살아가다,동사,하루하루 살아가다
1027,4급,살아남다,동사,전쟁에서 살아남다
1028,4급,살아오다,동사,간신히 살아오다
1029,4급,삼다,동사,며느리로 삼다
1030,4급,삼키다,동사,음식을 삼키다
1031,4급,상가01,명사,상가 건물
1032,4급,상관02,명사,나와 상관없는 일
1033,4급,상관없이,부사,나이에 상관없이
1034,4급,상금,명사,상금을 받다
1035,4급,상담실00,명사,고객 상담실
1036,4급,상담원,명사,전화 상담원
1037,4급,상당하다,형용사,실력이 상당하다
1038,4급,상당히,부사,상당히 잘하다
1039,4급,상대,명사,대화 상대
1040,4급,상대적01· 상대적02,관형사∙ 명사,상대적 평가
1041,4급,상대편,명사,상대편 선수
1042,4급,상류,명사,상류와 하류
1043,4급,상반기,명사,상반기 매출
1044,4급,상사00,명사,직장 상사
1045,4급,상상,명사,상상의 세계
1046,4급,상상력,명사,상상력이 풍부하다
1047,4급,상승,명사,물가 상승
1048,4급,상업,명사,상업에 종사하다
1049,4급,상징,명사,평화의 상징
1050,4급,상쾌하다,형용사,상쾌한 공기
1051,4급,상하,명사,위아래
1052,4급,새01,명사,눈 깜짝할 새
1053,4급,새기다,동사,이름을 새기다
1054,4급,새끼02,명사,새끼 고양이
1055,4급,새다01,동사,비가 새다
1056,4급,새다02,동사,날이 새다
1057,4급,새삼,부사,새삼 느끼다
1058,4급,새우다,동사,밤을 새우다
1059,4급,색다르다,형용사,색다른 기분
1060,4급,-생01,접사,1985년생
1061,4급,생겨나다,동사,문제가 생겨나다
1062,4급,생기,명사,생기가 넘치다
1063,4급,생김새,명사,생김새가 예쁘다
1064,4급,생략,명사,생략 표현
1065,4급,생명,명사,생명 존중
1066,4급,생방송,명사,생방송 프로그램
1067,4급,생산,명사,대량 생산
1068,4급,생생하다,형용사,기억이 생생하다
1069,4급,생존,명사,생존을 위협하다
1070,4급,서늘하다,형용사,서늘한 날씨
1071,4급,서럽다,형용사,서러운 마음
1072,4급,서서히,부사,서서히 나타나다
1073,4급,서양인,명사,동양인과 서양인
1074,4급,서운하다,형용사,헤어지기 서운하다
1075,4급,서적,명사,전공 서적
1076,4급,서툴다,형용사,바느질에 서툴다
1077,4급,섞이다,동사,재료가 섞이다
1078,4급,선거,명사,대통령 선거
1079,4급,선전01,명사,라디오 선전
1080,4급,선정02,명사,수상자 선정
1081,4급,선진,명사,선진 기술
1082,4급,선진국,명사,선진국과 후진국
1083,4급,선호,명사,소비자 선호
1084,4급,설득,명사,설득을 당하다
1085,4급,설레다,동사,가슴이 설레다
1086,4급,설립,명사,회사 설립
1087,4급,설마,부사,
1088,4급,설정,명사,목표 설정
1089,4급,설치,명사,인터넷 설치
1090,4급,섭씨,명사,섭씨 영 도
1091,4급,-성,접사,인간성
1092,4급,성공적01∙ 성공적02,관형사∙ 명사,성공적 삶
1093,4급,성과,명사,성과를 올리다
1094,4급,성립,명사,계약이 성립하다
1095,4급,성숙,명사,성숙한 행동
1096,4급,성장,명사,성장 시기
1097,4급,성적표,명사,시험 성적표
1098,4급,성질,명사,성질이 사납다
1099,4급,세계적01∙ 세계적02,관형사∙ 명사,세계적 예술가
1100,4급,세계화,명사,세계화 시대
1101,4급,세금,명사,세금을 내다
1102,4급,세대01,명사,세대를 잇다
1103,4급,세대02,명사,세대가 줄다
1104,4급,세력,명사,세력을 확장하다
1105,4급,세모,명사,세모 모양
1106,4급,세미나,명사,세미나를 열다
1107,4급,소규모,명사,소규모 집단
1108,4급,소극적01‧ 소극적02,관형사∙ 명사,소극적 성격
1109,4급,소나무,명사,소나무가 무성하다
1110,4급,소녀03,명사,어린 소녀
1111,4급,소년,명사,소년과 소녀
1112,4급,소득,명사,소득이 많다
1113,4급,소리치다,동사,크게 소리치다
1114,4급,소문나다,동사,사업가로 소문나다
1115,4급,소방차,명사,소방차가 출동하다
1116,4급,소비,명사,소비가 늘다
1117,4급,소비자,명사,소비자 물가
1118,4급,소수02,명사,소수의 의견
1119,4급,소스01,명사,소스를 뿌리다
1120,4급,소용,명사,소용이 없다
1121,4급,소용없다,형용사,아무 소용없다
1122,4급,소유,명사,개인 소유
1123,4급,소음,명사,소음을 줄이다
1124,4급,소재02,명사,소재로 삼다
1125,4급,소중히,부사,소중히 여기다
1126,4급,소지품,명사,소지품을 보관하다
1127,4급,소형,명사,소형 자동차
1128,4급,소홀하다,형용사,일에 소홀하다
1129,4급,속눈썹,명사,속눈썹이 길다
1130,4급,속다,동사,거짓말에 속다
1131,4급,속마음,명사,속마음을 털어놓다
1132,4급,속이다,동사,친구를 속이다
1133,4급,속하다,동사,범위에 속하다
1134,4급,손길,명사,손길을 내밀다
1135,4급,손끝,명사,손끝에 닿다
1136,4급,손쉽다,형용사,손쉬운 방법
1137,4급,손잡다,동사,서로 손잡다
1138,4급,손잡이,명사,손잡이를 잡다
1139,4급,손질,명사,머리 손질
1140,4급,손톱,명사,손톱을 깎다
1141,4급,손해,명사,손해를 입히다
1142,4급,솔직하다,형용사,성격이 솔직하다
1143,4급,솔직히,부사,솔직히 말하다
1144,4급,솟다,동사,불길이 솟다
1145,4급,송아지,명사,송아지를 키우다
1146,4급,쇠,명사,쇠를 달구다
1147,4급,수년,명사,수년이 흐르다
1148,4급,수도권,명사,수도권에 거주하다
1149,4급,수도꼭지,명사,수도꼭지를 잠그다
1150,4급,수돗물,명사,수돗물을 틀다
1151,4급,수동적01∙ 수동적02,관형사∙ 명사,수동적 자세
1152,4급,수리비,명사,수리비를 내다
1153,4급,수만02∙수만01,수사·관형사,수만 명
1154,4급,수많다,형용사,수많은 사람
1155,4급,수명,명사,수명이 길다
1156,4급,수백02∙수백01,수사·관형사,수백 마리
1157,4급,수사01,명사,경찰 수사
1158,4급,수상03,명사,국가의 수상
1159,4급,수속,명사,수속을 밟다
1160,4급,수수께끼,명사,수수께끼를 풀다
1161,4급,수시로,부사,수시로 열다
1162,4급,수십02∙수십01,수사·관형사,수십 명
1163,4급,수없이,부사,수없이 많다
1164,4급,수요,명사,수요가 늘다
1165,4급,수용03,명사,조건 수용
1166,4급,수입품,명사,외제 수입품
1167,4급,수준,명사,교육 수준
1168,4급,수천02∙수천01,수사·관형사,수천 명
1169,4급,수행02,명사,작업 수행
1170,4급,숙녀,명사,신사와 숙녀
1171,4급,숙이다,동사,고개를 숙이다
1172,4급,순간적01∙ 순간적02,관형사∙ 명사,순간적 방심
1173,4급,순수하다,형용사,마음이 순수하다
1174,4급,순식간,명사,순식간의 일
1175,4급,순위,명사,순위를 매기다
1176,4급,순진,명사,순진한 아이
1177,4급,순하다,형용사,순한 양
1178,4급,술병02,명사,술병이 깨지다
1179,4급,술자리,명사,술자리에 모이다
1180,4급,숨,명사,숨을 내쉬다
1181,4급,숨기다,동사,사실을 숨기다
1182,4급,숨소리,명사,숨소리가 거칠다
1183,4급,숨지다,동사,사고로 숨지다
1184,4급,스님,명사,스님의 가르침
1185,4급,스위치,명사,스위치를 켜다
1186,4급,스치다,동사,옷깃이 스치다
1187,4급,스케줄,명사,스케줄을 짜다
1188,4급,스튜디오,명사,스튜디오에서 촬영하다
1189,4급,슬쩍,부사,슬쩍 묻다
1190,4급,승낙,명사,승낙을 받다
1191,4급,승리,명사,승리를 기뻐하다
1192,4급,승용차,명사,승용차를 운전하다
1193,4급,승패,명사,승패를 겨루다
1194,4급,시각02,명사,긍정적인 시각
1195,4급,시금치,명사,시금치를 무치다
1196,4급,시달리다,동사,업무에 시달리다
1197,4급,시댁,명사,시댁 식구
1198,4급,시도,명사,시도가 성공하다
1199,4급,시들다,동사,꽃이 시들다
1200,4급,시력,명사,시력 교정
1201,4급,시리즈,명사,시리즈로 방영되다
1202,4급,시멘트,명사,시멘트가 굳다
1203,4급,시부모,명사,시부모를 모시다
1204,4급,시선,명사,시선이 마주치다
1205,4급,시스템,명사,시스템을 갖추다
1206,4급,시야,명사,시야를 가리다
1207,4급,시인02,명사,시인의 작품
1208,4급,시일,명사,시일이 걸리다
1209,4급,시절,명사,어린 시절
1210,4급,시점02,명사,과거의 시점
1211,4급,시중02,명사,시중 가격
1212,4급,시집가다,동사,시집가는 날
1213,4급,시청02,명사,텔레비전 시청
1214,4급,시청률,명사,시청률이 높다
1215,4급,시청자,명사,시청자 의견
1216,4급,시합,명사,시합에서 이기다
1217,4급,시행01,명사,시행 예정
1218,4급,식량,명사,식량을 구하다
1219,4급,식물,명사,식물 채집
1220,4급,식욕,명사,식욕이 떨어지다
1221,4급,신-,접사,신세계
1222,4급,신01,명사,신을 신다
1223,4급,신념,명사,굳은 신념
1224,4급,신맛,명사,매실의 신맛
1225,4급,신비,명사,자연의 신비
1226,4급,신상품,명사,신상품을 내놓다
1227,4급,신세02,명사,찬밥 신세
1228,4급,신세대,명사,신세대 문화
1229,4급,신앙,명사,신앙이 깊다
1230,4급,신제품,명사,신제품 출시
1231,4급,신중,명사,신중을 기하다
1232,4급,신체적01∙ 신체적02,관형사∙ 명사,신체적 기능
1233,4급,신화,명사,단군 신화
1234,4급,실감,명사,실감이 나다
1235,4급,실례02,명사,실례를 들다
1236,4급,실습,명사,실습을 나가다
1237,4급,실시,명사,훈련 실시
1238,4급,실업01,명사,실업 위기
1239,4급,실용적01∙ 실용적02,관형사∙ 명사,실용적 기술
1240,4급,실은,부사,
1241,4급,실장,명사,실장으로 승진하다
1242,4급,실제02/실제01,부사/명사,실제 모습
1243,4급,실천,명사,실천에 옮기다
1244,4급,실체,명사,실체가 드러나다
1245,4급,실험,명사,성능 실험
1246,4급,실현,명사,꿈의 실현
1247,4급,심리적01∙ 심리적02,관형사∙ 명사,심리적 변화
1248,4급,심부름,명사,심부름을 보내다
1249,4급,심사02,명사,심사를 받다
1250,4급,심장,명사,심장이 뛰다
1251,4급,심정,명사,답답한 심정
1252,4급,심지어,부사,
1253,4급,심판,명사,법의 심판
1254,4급,십상01/십상02,명사/부사,
1255,4급,싸구려,명사,싸구려 화장품
1256,4급,싸움,명사,싸움이 나다
1257,4급,싸이다,동사,보자기에 싸이다
1258,4급,싼값,명사,싼값에 팔다
1259,4급,썩,부사,썩 잘하지 못하다
1260,4급,썰렁하다,형용사,썰렁한 날씨
1261,4급,쏘다,동사,총을 쏘다
1262,4급,쐬다01,동사,바람을 쐬다
1263,4급,쑤시다01,동사,몸이 쑤시다
1264,4급,쑥스럽다,형용사,쑥스러운 표정
1265,4급,쓰다듬다,동사,머리를 쓰다듬다
1266,4급,쓰러지다,동사,나무가 쓰러지다
1267,4급,쓴맛,명사,쓴맛이 나다
1268,4급,쓸데없다,형용사,쓸데없는 물건
1269,4급,쓸데없이,부사,쓸데없이 돈을 쓰다
1270,4급,쓸쓸하다,형용사,쓸쓸한 풍경
1271,4급,씌우다,동사,모자를 씌우다
1272,4급,씨름,명사,씨름 경기
1273,4급,씨앗,명사,씨앗을 심다
1274,4급,씩씩하다,형용사,씩씩한 사람
1275,4급,씻기다01,동사,물에 씻기다
1276,4급,씻기다02,동사,아이를 씻기다
1277,4급,아깝다,형용사,돈이 아깝다
1278,4급,아동,명사,아동 교육
1279,4급,아드님,명사,첫째 아드님
1280,4급,아마도,부사,
1281,4급,아무개,대명사,
1282,4급,아무래도01,부사,아무래도 이상하다
1283,4급,아무런01,관형사,
1284,4급,아무렇다,형용사,아무렇건 상관없다
1285,4급,아무튼,부사,
1286,4급,아쉬움,명사,아쉬움이 남다
1287,4급,아예,부사,
1288,4급,아울러,부사,실력과 아울러 미모도
1289,4급,아하,감탄사,
1290,4급,악몽,명사,악몽을 꾸다
1291,4급,악취,명사,악취가 나다
1292,4급,악화,명사,갈등 악화
1293,4급,안기다01,동사,아기가 안기다
1294,4급,안기다02,동사,성과를 안기다
1295,4급,안내소,명사,관광 안내소
1296,4급,안되다02,형용사,형편이 안되다
1297,4급,안주02,명사,안주를 먹다
1298,4급,안타까워하다,동사,죽음을 안타까워하다
