Number,Level,Vocabulary,Wordclass,Guide
745,중급,달라지다,동사,장소가
746,중급,달래다01,동사,아이를
747,중급,달러,의존명사/명사,로 바꾸다
748,중급,달려가다,동사,빠르게 달려가다
749,중급,달려들다,동사,버스로
750,중급,달려오다,동사,먼 길을
751,중급,달리01,부사,달리 보이다
752,중급,달리다01,동사,단추가
753,중급,달빛,명사,이 비치다
754,중급,달성,명사,목표 달성
755,중급,달아나다,동사,범인이
756,중급,달콤하다,형용사,케이크가
757,중급,달하다01,동사,한계에
758,중급,닳다,동사,신발이
759,중급,담01,명사,을 쌓다
760,중급,담03,명사,담 날
761,중급,담그다,동사,물에
762,중급,담기다01,동사,음식이 그릇에
763,중급,담다01,동사,쌀을
764,중급,담당,명사,담당 부서
765,중급,담당자,명사,가 처리하다
766,중급,담백하다,형용사,맛이
767,중급,담요,명사,를 덮다
768,중급,담임,명사,을 맡다
769,중급,답변,명사,을 듣다
770,중급,닷새,명사,가 걸리다
771,중급,-당16,접사,시간당
772,중급,당근,명사,을 먹다
773,중급,당기다01,동사,의자를
774,중급,당당하다,형용사,태도가
775,중급,당분간,명사/부사,당분간 쉬다
776,중급,당시02,명사,그 당시
777,중급,당신02,대명사,인칭 대명사
778,중급,당연하다01,형용사,결과가
779,중급,당연히01,부사,당연히 다르다
780,중급,당일,명사,로 다녀오다
781,중급,당장02,명사,지금 당장
782,중급,당첨,명사,복권 당첨
783,중급,당하다01,동사,사기꾼에게
784,중급,당황02,명사,을 하다
785,중급,닿다01,동사,손에
786,중급,대01,명사/의존명사,가 굵다
787,중급,대-18,접사,대가족
788,중급,대가06,명사,를 지불하다(물건)
789,중급,대강02,명사/부사,대강 정리하다
790,중급,대개03,명사/부사,대개의 경우
791,중급,대규모,명사,대규모 행사
792,중급,대기07,명사,가 오염되다
793,중급,대기16,명사,를 시키다
794,중급,대기업,명사,에 취직하다
795,중급,대낮,명사,처럼 밝다
796,중급,대다01,동사,열차 시간에
797,중급,대다수,명사,가 찬성하다
798,중급,대단하다,형용사,실력이
799,중급,대단히,부사,대단히 좋다
800,중급,대도시,명사,에 살다
801,중급,대략,명사/부사,대략 설명하다
802,중급,대량01,명사,으로 생산하다
803,중급,대로05,명사,로 나서다
804,중급,대리05,명사,로 참석하다
805,중급,대립03,명사,이 심하다
806,중급,대문03,명사,을 열다
807,중급,대비09,명사,색채 대비
808,중급,대비10,명사,노후 대비
809,중급,대사04,명사,직업
810,중급,대사17,명사,를 외우다
811,중급,대상11,명사,연구 대상
812,중급,대상자03,명사,합격 대상자
813,중급,대신03,명사,나 대신 너
814,중급,대여섯,수사·관형사,대여섯 살
815,중급,대응02,명사,법적 대응
816,중급,대접05,명사,손님 대접
817,중급,대조10,명사,지문 대조
818,중급,대중02,명사,과 소통하다
819,중급,대중가요,명사,를 부르다
820,중급,대중교통,명사,으로 가다
821,중급,대중문화,명사,가 발전하다
822,중급,대책03,명사,을 마련하다
823,중급,대처04,명사,대처 방안
824,중급,대청소,명사,집안 대청소
825,중급,대체03,명사,대체 방안
826,중급,대체로,부사,대체로 그러하다
827,중급,대출02,명사,도서 대출
828,중급,대충01,부사,대충 읽다
829,중급,대통령,명사,을 뽑다
830,중급,대표,명사,로 꼽히다
831,중급,대표적,관형사·명사,대표적 작품
832,중급,대하다02,동사,얼굴을
833,중급,대한민국,명사,대한민국 국민
834,중급,대형04,명사,대형 냉장고
835,중급,댐02,명사,을 건설하다
836,중급,더구나01,부사,더구나 덥기까지 하다
837,중급,더러워지다,동사,옷이
838,중급,더럽히다,동사,옷을
839,중급,더불다,동사,더불어 살다
840,중급,더욱더,부사,더욱더 높아지다
841,중급,더욱이,부사,더욱이 바람까지 불다
842,중급,더위,명사,를 피하다
843,중급,더하다,형용사/동사,숫자를
844,중급,덕05,명사,이 높다
845,중급,덕택,명사,부모님 덕택
846,중급,덜01,부사,덜 익다
847,중급,덜다01,동사,밥을
848,중급,덧붙이다,동사,벽지를
849,중급,덩어리,명사,가 생기다
850,중급,덮다,동사,이불을
851,중급,덮이다,동사,뚜껑이
852,중급,데01,의존명사,갈 데(장소)
853,중급,데다01,동사,불에
854,중급,데리다,동사,데리고 가다
855,중급,데우다01,동사,찌개를
856,중급,데치다,동사,채소를
857,중급,도11,명사,행정 구역
858,중급,도구10,명사,청소 도구
859,중급,도난01,명사,을 당하다
860,중급,도대체,부사,도대체 얼마 만이니?
861,중급,도둑01,명사,을 잡다
862,중급,도로01,부사,도로 오다
863,중급,도리어,부사,도리어 화를 내다
864,중급,도마01,명사,에 놓고 썰다
865,중급,도망02,명사,을 다니다
866,중급,도망가다,동사,도둑이
867,중급,도망치다,동사,감옥에서
868,중급,도무지02,부사,도무지 모르다
869,중급,도서06,명사,도서 대출
870,중급,도시락,명사,을 싸다
871,중급,도심04,명사,에 위치하다
872,중급,도입,명사,기술 도입
873,중급,도자기,명사,를 빚다
874,중급,도장17,명사,을 찍다
875,중급,도저히,부사,도저히 안 되다
876,중급,도전04,명사,을 계속하다
877,중급,도중04,명사,에 끼어들다
878,중급,독04,명사,이 퍼지다(뱀)
879,중급,독감01,명사,에 걸리다
880,중급,독립,명사,독립 선언
881,중급,독신자01,명사,로 살다
882,중급,독일어,명사,를 가르치다
883,중급,독자04,명사,독자와 작가
884,중급,독특하다,형용사,취향이
885,중급,독하다,형용사,냄새가
886,중급,돌01,명사/의존명사,을 맞다
887,중급,돌려받다,동사,책을
888,중급,돌려보내다,동사,물건을
889,중급,돌멩이,명사,를 던지다
890,중급,돌보다,동사,아이를
891,중급,돌아다니다,동사,거리를
892,중급,돌아보다,동사,뒤를
893,중급,돌아서다,동사,마음이
894,중급,동10,명사,동쪽
895,중급,동12,명사,행정 구역
896,중급,동그라미,명사,를 그리다
897,중급,동그랗다,형용사,얼굴이
898,중급,동기04,명사,대학 동기
899,중급,동기06,명사,를 유발하다
900,중급,동남아,명사,지역
901,중급,동료,명사,직장 동료
902,중급,동부05,명사,동부 유럽
903,중급,동서남북,명사,으로 찾다
904,중급,동아리02,명사,에 가입하다
905,중급,동양03,명사,동양 사상
906,중급,동양인,명사,을 만나다
907,중급,동영상,명사,을 보다
908,중급,동요02,명사,를 부르다
909,중급,동의02,명사,를 구하다
910,중급,동일02,명사,동일 조건
911,중급,동작03,명사,이 느리다
912,중급,동창01,명사,을 만나다
913,중급,동창회,명사,초등학교 동창회
914,중급,동포02,명사,재미 동포
915,중급,동호회,명사,에 가입하다
916,중급,동화07,명사,를 읽다
917,중급,동화책,명사,을 읽다
918,중급,되게,부사,되게 크다
919,중급,되도록,부사,되도록 빨리
920,중급,되돌리다,동사,시간을
921,중급,되돌아가다,동사,집으로
922,중급,되돌아오다,동사,편지가
923,중급,되살리다,동사,생명을
924,중급,되살아나다,동사,입맛이
925,중급,되찾다,동사,기억을
926,중급,되풀이01,명사,가 되다
927,중급,두께01,명사,가 얇다
928,중급,두뇌,명사,두뇌 발달
929,중급,두드러지다,동사,이마가
930,중급,두드리다,동사,문을
931,중급,두려움,명사,을 극복하다
932,중급,두려워하다,동사,미래를
933,중급,두렵다01,형용사,후환이
934,중급,두르다,동사,목도리를
935,중급,두리번거리다,동사,주위를
936,중급,두어,관형사,두어 마리
937,중급,두통약,명사,을 복용하다
938,중급,둘러보다,동사,주위를
939,중급,둘러싸다,동사,포장지를
940,중급,둘러싸이다,동사,포장지에
941,중급,둘레,명사,를 재다
942,중급,둥글다01,형용사,지구가
943,중급,둥지,명사,를 틀다
944,중급,뒤늦다,형용사,뒤늦게 깨닫다
945,중급,뒤따르다,동사,뒤따라 걷다
946,중급,뒤떨어지다,동사,대열에서
947,중급,뒤지다01,동사,십 미터쯤
948,중급,뒤지다02,동사,가방을
949,중급,뒤집다,동사,옷을
950,중급,뒤편,명사,에 놓다
951,중급,뒷골목,명사,으로 다니다
952,중급,뒷모습,명사,을 보이다
953,중급,뒷문,명사,이 열리다
954,중급,뒷산,명사,에 오르다
955,중급,드나들다,동사,차량이
956,중급,드라이,명사,가 잘 되다(헤어)
957,중급,드라이브,명사,를 나가다
958,중급,드라이어,명사,로 머리를 말리다
959,중급,드라이클리닝,명사,을 맡기다
960,중급,드러나다,동사,사실이
961,중급,드러내다,동사,몸매를
962,중급,드레스,명사,를 입다
963,중급,드물다,형용사,사람이
964,중급,든든하다,형용사,마음이
965,중급,듣기,명사,듣기 평가
966,중급,들려오다,동사,소식이
967,중급,들려주다,동사,음악을
968,중급,들리다01,동사,감기에
969,중급,들리다04,동사,짐이
970,중급,들어서다,동사,집에
971,중급,들어주다,동사,부탁을
972,중급,들여다보다,동사,방 안을
973,중급,들이다02,동사,손님을
974,중급,들키다01,동사,거짓말을
975,중급,등04,의존명사/명사,일 등
976,중급,등05,의존명사,"서울, 부산 등"
977,중급,등기02,명사,를 이전하다
978,중급,등록01,명사,신입생 등록
979,중급,등록금,명사,을 내다
980,중급,등록증,명사,을 발급받다
981,중급,등산복,명사,을 입다
982,중급,등장01,명사,퇴장
983,중급,디자이너,명사,패션 디자이너
984,중급,디지털,명사,디지털 방송
985,중급,따님,명사,둘째 따님
986,중급,따다01,동사,사과를
987,중급,따라가다,동사,친구를
988,중급,따라다니다,동사,졸졸 따라다니다
989,중급,따라서,부사,−
990,중급,따라오다,동사,뒤를
991,중급,따로따로01,부사,따로따로 움직이다
992,중급,따르다01,동사,뒤를
993,중급,따르다02,동사,물을
994,중급,따르릉,부사,따르릉 울리다
995,중급,따지다01,동사,이유를
996,중급,딱03,부사,딱 알맞다
997,중급,딱딱하다01,형용사,의자가
998,중급,딴03,관형사,딴 생각
999,중급,땅바닥,명사,에 놓다
1000,중급,땅속,명사,에 묻다
1001,중급,땅콩,명사,을 까먹다
1002,중급,때02,명사,를 밀다
1003,중급,때때로,부사,때때로 변하다
1004,중급,때로,부사,때로는 느끼다
1005,중급,때리다01,동사,종아리를
1006,중급,떠나가다,동사,고향을
1007,중급,떠나오다,동사,고향을
1008,중급,떠오르다,동사,태양이
1009,중급,떠올리다,동사,추억을
1010,중급,떨다01,동사,무서움에
1011,중급,떨리다01,동사,온몸이
1012,중급,떨어뜨리다,동사,바닥에
1013,중급,떼01,명사,를 지어 다니다
1014,중급,떼다01,동사,스티커를
1015,중급,또다시,부사,또다시 반복하다
1016,중급,또한,부사,나 또한
1017,중급,똑똑히,부사,똑똑히 기억하다
1018,중급,똥,명사,을 싸다
1019,중급,뚜껑,명사,을 닫다
1020,중급,뚜렷하다,형용사,의식이
1021,중급,뚫다,동사,구멍을
1022,중급,뚫리다,동사,구멍이
1023,중급,뛰다01,동사,빨리 뛰다
1024,중급,뛰어나다,형용사,솜씨가
1025,중급,뛰어나오다,동사,집 밖으로
1026,중급,뛰어내리다,동사,아래로
1027,중급,뛰어넘다,동사,담을
1028,중급,뛰어놀다,동사,운동장에서
1029,중급,뛰어다니다,동사,집안을
1030,중급,뛰어들다,동사,강물에
1031,중급,뜨다01,동사,달이
1032,중급,뜨다04,동사,물을
1033,중급,뜯다,동사,편지를
1034,중급,뜰01,명사,을 거닐다
1035,중급,뜻대로,부사,뜻대로 되다
1036,중급,뜻밖,명사,뜻밖의 사실
1037,중급,뜻밖에,부사,뜻밖에 나타나다
1038,중급,띄다01,동사,눈에
1039,중급,띠01,명사,를 매다
1040,중급,띠04,명사,돼지띠
1041,중급,띠다01,동사,허리띠를
1042,중급,량05,명사,작업량
1043,중급,레몬,명사,과일
1044,중급,렌즈,명사,를 끼다
1045,중급,렌터카,명사,를 빌리다
1046,중급,-력02,접사,경제력
1047,중급,로그인,명사,을 하다
1048,중급,로봇,명사,로봇 장난감
1049,중급,-료02,접사,통화료
1050,중급,-률04,접사,출생률
1051,중급,리듬,명사,에 맞추다
1052,중급,리모컨,명사,으로 켜다
1053,중급,리본,명사,으로 묶다
1054,중급,리터01,의존명사,일 리터
1055,중급,마구01,부사,마구 때리다
1056,중급,마냥02,부사,마냥 기다리다
1057,중급,마늘,명사,을 까다
1058,중급,마디01,명사,가 굵다
1059,중급,마땅하다,형용사,상대가
1060,중급,마땅히,부사,마땅히 해야 하다
1061,중급,마라톤,명사,을 완주하다
1062,중급,마련,명사/의존명사,학비 마련
1063,중급,마루03,명사,에 앉다
1064,중급,마무리,명사,를 짓다
1065,중급,마사지,명사,를 받다
1066,중급,마약,명사,에 중독되다
1067,중급,마우스02,명사,를 누르다
1068,중급,마음가짐,명사,을 가지다
1069,중급,마음껏,부사,마음껏 쓰다
1070,중급,마음대로,부사,마음대로 되다
1071,중급,마음먹다,동사,굳게 마음먹다
1072,중급,마음속,명사,으로 다짐하다
1073,중급,마음씨,명사,가 곱다
1074,중급,마이크,명사,를 잡다
1075,중급,마주01,부사,마주 서다
1076,중급,마주치다,동사,손바닥을
1077,중급,마찬가지,명사,예전과 마찬가지이다
1078,중급,마찰,명사,이 생기다
1079,중급,마치03,부사,마치 천사 같다
1080,중급,마침02,부사,마침 잘 왔다
1081,중급,마침내,부사,마침내 해내다
1082,중급,막01,부사,막 출발하다
1083,중급,막02,부사,막 쓰다
1084,중급,막내,명사,로 태어나다
1085,중급,막다01,동사,귀를
1086,중급,막대기01,명사,로 치다
1087,중급,막상01,부사,막상 보니까
1088,중급,막연하다,형용사,앞날이
1089,중급,막차01,명사,를 타다
1090,중급,만07,명사/관형사,만 3주
1091,중급,만남,명사,을 갖다
1092,중급,만만하다01,형용사,상대가
1093,중급,만원01,명사,을 이루다
1094,중급,만점,명사,을 받다
1095,중급,만족01,명사,을 느끼다
1096,중급,만족감,명사,이 들다
1097,중급,만족스럽다,형용사,결과가
1098,중급,만화책,명사,을 보다
1099,중급,많아지다,동사,나이가
1100,중급,말기05,명사,임신 말기
1101,중급,말끔히,부사,말끔히 닦다
1102,중급,말다01,동사,신문을
1103,중급,말다02,동사,국에 밥을
1104,중급,말다툼,명사,이 생기다
1105,중급,말리다02,동사,싸움을
1106,중급,말리다03,동사,빨래를
1107,중급,말없이,부사,말없이 사라지다
1108,중급,말투,명사,가 거칠다
1109,중급,말하기,명사,말하기 평가
1110,중급,맘01,명사,이 좋다
1111,중급,맘껏,부사,맘껏 놀다
1112,중급,맘대로,부사,맘대로 고르다
1113,중급,망가지다,동사,자전거가
1114,중급,망설이다,동사,잠시 망설이다
1115,중급,망치다,동사,일을
1116,중급,망하다,동사,나라가
1117,중급,맞다02,동사,손님을
1118,중급,맞다03,동사,매를
1119,중급,맞벌이,명사,맞벌이 부부
1120,중급,맞서다,동사,적과
1121,중급,맞은편,명사,에 앉다
1122,중급,맞이하다,동사,새해를
1123,중급,맞춤법,명사,에 맞다
1124,중급,맞히다01,동사,정답을
1125,중급,맡기다,동사,수리를
1126,중급,맡다01,동사,업무를
1127,중급,맡다02,동사,냄새를
1128,중급,매01,명사,를 맞다
1129,중급,매달다,동사,문에
1130,중급,매달리다,동사,철봉에
1131,중급,매력,명사,을 느끼다
1132,중급,매번,명사/부사,매번 찾다
1133,중급,매운맛,명사,이 나다
1134,중급,매운탕,명사,을 먹다
1135,중급,매장06,명사,을 열다
1136,중급,매점02,명사,을 운영하다
1137,중급,매진03,명사,이 되다
1138,중급,매체,명사,대중 매체
1139,중급,맨01,관형사,맨 꼭대기
1140,중급,맨발,명사,로 걷다
1141,중급,맺다,동사,빗방울이
1142,중급,머리칼,명사,을 자르다
1143,중급,머릿속,명사,에 남아 있다
1144,중급,머무르다,동사,호텔에서
1145,중급,머물다,동사,휴게소에
1146,중급,머뭇거리다,동사,말을
1147,중급,먹고살다,동사,겨우 먹고 살다
1148,중급,먹이,명사,를 주다
1149,중급,먹이다,동사,밥을
1150,중급,먹히다,동사,양이 늑대에게
1151,중급,먼지01,명사,를 닦다
1152,중급,멀미01,명사,가 나다
1153,중급,멀어지다,동사,친구와
1154,중급,멀쩡하다,형용사,팔다리가
1155,중급,멋대로,부사,멋대로 살다
1156,중급,멋지다,형용사,경치가
1157,중급,멍01,명사,이 들다
1158,중급,멍멍01,부사,멍멍 짖다
1159,중급,멎다01,동사,비바람이
1160,중급,메뉴판,명사,에서 고르다
1161,중급,메달02,명사,을 따다
1162,중급,메모지,명사,에 쓰다
1163,중급,메우다02,동사,구멍을
1164,중급,멜로디,명사,가 아름답다
1165,중급,며느리,명사,를 맞다
1166,중급,면05,명사,벽의 면
1167,중급,면담,명사,을 요청하다
1168,중급,면도,명사,를 하다
1169,중급,면적,명사,이 넓다
1170,중급,면접,명사,을 요구하다
1171,중급,면접관,명사,이 질문하다
1172,중급,면하다01,동사,책임을
1173,중급,면허01,명사,를 따다
1174,중급,면허증,명사,을 따다
1175,중급,멸치,명사,를 볶다
1176,중급,명02,명사,작품명
1177,중급,명단01,명사,합격자 명단
1178,중급,명령01,명사,을 내리다
1179,중급,명예01,명사,를 지키다
1180,중급,명함,명사,을 교환하다
1181,중급,명확하다,형용사,근거가
1182,중급,몇몇,관형사/수사,몇몇 사람
1183,중급,모15,대명사/관형사,김 모 씨
1184,중급,모금02,명사,모금 운동
1185,중급,모니터,명사,를 보다
1186,중급,모델,명사,을 개발하다
1187,중급,모래01,명사,모래 사막
1188,중급,모범02,명사,이 되다
1189,중급,모여들다,동사,구름처럼
1190,중급,모자02,명사,가 닮다
1191,중급,모집,명사,학생 모집
1192,중급,모처럼,부사,모처럼 웃다
1193,중급,모험,명사,을 즐기다
1194,중급,목10,명사,목요일
1195,중급,목구멍,명사,이 아프다
1196,중급,목록,명사,을 작성하다
1197,중급,목마르다,형용사,덥고 목마르다
1198,중급,목사05,명사,가 설교하다
1199,중급,목숨,명사,을 지키다
1200,중급,목적지,명사,에 도착하다
1201,중급,목표,명사,를 세우다
1202,중급,몫,명사,을 챙기다
1203,중급,몰다01,동사,구석으로
1204,중급,몰라보다,동사,몰라보게 변하다
1205,중급,몰래01,부사,몰래 도망가다
1206,중급,몰려들다,동사,사람들이
1207,중급,몰려오다,동사,피서객들이
1208,중급,몰리다01,동사,구석으로
1209,중급,몸매,명사,가 좋다
1210,중급,몸무게,명사,를 재다
1211,중급,몸살01,명사,이 나다
1212,중급,몸속,명사,몸속의 피
1213,중급,몸짓,명사,을 따라하다
1214,중급,몸통,명사,이 크다
1215,중급,몹시,부사,몹시 춥다
1216,중급,못01,명사,을 박다
1217,중급,못나다,형용사,못난 얼굴
1218,중급,못되다,형용사,성격이
1219,중급,못지않다,형용사,전문가 못지 않다
1220,중급,몽땅01,부사,몽땅 쓰다
1221,중급,묘사02,명사,상황 묘사
1222,중급,무-11,접사,무감각
1223,중급,무관심,명사,이 지나치다
1224,중급,무관하다03,형용사,사건과
1225,중급,무기05,명사,를 소지하다
1226,중급,무너지다,동사,건물이
1227,중급,무늬,명사,를 이루다
1228,중급,무대06,명사,로 나가다
1229,중급,무더위,명사,가 꺾이다
1230,중급,무덤,명사,을 파다
1231,중급,무덥다,형용사,날씨가
1232,중급,무려02,부사,무려 20배이다
1233,중급,무렵,의존명사,저녁 무렵
1234,중급,무리08,명사,가 되다
1235,중급,무사히02,부사,무사히 돌아오다
1236,중급,무서워하다,동사,사람을
1237,중급,무시04,명사,를 당하다
1238,중급,무역02,명사,무역 회사
1239,중급,무용03,명사,을 배우다
1240,중급,무의미,명사,유의미
1241,중급,무조건,명사/부사,무조건 화를 내다
1242,중급,무지개,명사,가 뜨다
1243,중급,무책임,명사,을 비난하다
1244,중급,묵다02,동사,호텔에서
1245,중급,묵묵히,부사,묵묵히 일하다
1246,중급,묶다,동사,끈을
1247,중급,묶이다,동사,끈이
1248,중급,-문11,접사,기행문
1249,중급,문구점,명사,에 가다
1250,중급,문득01,부사,문득 떠오르다
1251,중급,문명03,명사,고대 문명
1252,중급,문방구,명사,에 가다
1253,중급,문법01,명사,을 배우다
1254,중급,문병02,명사,을 가다
1255,중급,문서,명사,를 위조하다
1256,중급,문의03,명사,문의 전화
1257,중급,문자02,명사,문자 메시지
1258,중급,문장02,명사,을 쓰다
1259,중급,문제점,명사,을 해결하다
1260,중급,문학01,명사,을 창작하다
1261,중급,문화재,명사,를 보호하다
1262,중급,문화적,관형사·명사,문화적 차이
1263,중급,묻다01,동사,때가
1264,중급,묻다02,동사,시체를
1265,중급,묻히다01,동사,손에 물을
1266,중급,묻히다02,동사,땅에
1267,중급,-물09,접사,농산물
1268,중급,물가01,명사,에 앉다
1269,중급,물가02,명사,가 비싸다
1270,중급,물감02,명사,으로 색칠하다
1271,중급,물결,명사,이 잔잔하다
1272,중급,물기,명사,가 마르다
1273,중급,물다02,동사,개가
1274,중급,물들다,동사,단풍이
1275,중급,물러나다,동사,뒤로
1276,중급,물러서다,동사,뒤로
1277,중급,물리다02,동사,개에
1278,중급,물소리,명사,가 나다
1279,중급,물속,명사,에서 헤엄치다
1280,중급,물약03,명사,을 마시다
1281,중급,물음01,명사,에 답하다
1282,중급,물질02,명사,을 추구하다
1283,중급,물질적,관형사·명사,물질적 보상
1284,중급,뭉치다,동사,눈을
1285,중급,뭘01,감탄사,"뭘, 당연히 와야지"
1286,중급,뮤지컬,명사,을 보다
1287,중급,미국인,명사,을 만나다
1288,중급,미끄럽다,형용사,길이
1289,중급,미니02,명사,미니 자동차
1290,중급,미디어,명사,영상 미디어
1291,중급,미련02,명사,을 버리다
1292,중급,미루다,동사,내일로
1293,중급,미만01,명사,30세 미만
1294,중급,미성년자,명사,미성년자 관람 불가
1295,중급,미소05,명사,를 짓다
1296,중급,미술,명사,을 배우다
1297,중급,미용사,명사,가 되다
1298,중급,미움,명사,이 쌓이다
1299,중급,미인01,명사,미인 대회
1300,중급,미장원,명사,에서 머리를 하다
1301,중급,미지근하다,형용사,국물이
1302,중급,미처,부사,미처 못하다
1303,중급,미치다01,동사,정신이
1304,중급,미치다02,동사,영향을
1305,중급,미팅,명사,을 하다
1306,중급,미혼01,명사,으로 지내다
1307,중급,민속놀이,명사,를 하다
1308,중급,민족,명사,단일 민족
1309,중급,민주주의,명사,를 실현하다
1310,중급,믿음,명사,이 생기다
1311,중급,밀리다01,동사,차가
1312,중급,밀리다02,동사,사람들에게
1313,중급,밀리미터,의존명사,10밀리미터
1314,중급,밉다,형용사,태도가
1315,중급,및,부사,설계 및 시공
1316,중급,밑바닥,명사,이 드러나다
1317,중급,밑줄,명사,을 치다
1318,중급,바03,의존명사,느낀
1319,중급,바가지01,명사,에 담다
1320,중급,바구니,명사,에 담다
1321,중급,바늘,명사,로 꿰매다
1322,중급,바닷물,명사,이 출렁이다
1323,중급,바둑,명사,을 두다
1324,중급,바람02,명사,간절한 바람
1325,중급,바람직하다,형용사,자세가
1326,중급,바래다주다,동사,집에
1327,중급,바로잡다,동사,위치를
1328,중급,바르다03,형용사,예의가
1329,중급,바보,명사,가 되다
1330,중급,바싹01,부사,바싹 마르다
1331,중급,바위01,명사,에 걸터앉다
1332,중급,바치다01,동사,제물을
1333,중급,바퀴01,명사/의존명사,가 돌다
1334,중급,바탕01,명사,을 이루다
1335,중급,박10,의존명사,1박 2일
1336,중급,박다01,동사,못을
1337,중급,박사01,명사,박사 학위
1338,중급,박스,명사,를 열다
1339,중급,박히다,동사,벽에 못이
1340,중급,반값,명사,에 팔다
1341,중급,반기다,동사,친구를
1342,중급,반납02,명사,반납 날짜
1343,중급,반달01,명사,이 뜨다
1344,중급,반대말,명사,을 공부하다
1345,중급,반대쪽,명사,으로 향하다
1346,중급,반말,명사,을 하다
1347,중급,반면02,명사,반면에
1348,중급,반발01,명사,을 사다
1349,중급,반복01,명사,반복 연습
1350,중급,반성01,명사,자기 반성
1351,중급,반영01,명사,이 되다
1352,중급,반응,명사,을 보이다
1353,중급,반장08,명사,을 뽑다
1354,중급,반죽,명사,을 만들다
1355,중급,반짝거리다,동사,보석이
1356,중급,반짝반짝01,부사,반짝반짝 빛나다
1357,중급,반짝이다,동사,눈빛이
1358,중급,반창고,명사,가 떨어지다
1359,중급,반팔,명사,을 입다
1360,중급,반품02,명사,을 요구하다
1361,중급,반하다01,동사,첫눈에
1362,중급,받아들이다,동사,기술을
1363,중급,받침,명사,냄비 받침
1364,중급,발걸음,명사,이 느리다
1365,중급,발견01,명사,새로운 발견
1366,중급,발급,명사,카드 발급
1367,중급,발길,명사,을 돌리다
1368,중급,발꿈치,명사,를 들다
1369,중급,발끝,명사,으로 서다
1370,중급,발달,명사,이 빠르다
1371,중급,발등,명사,을 다치다
1372,중급,발명01,명사,문자의 발명
1373,중급,발목01,명사,을 다치다
1374,중급,발생,명사,사건 발생
1375,중급,발음01,명사,이 좋다
1376,중급,발자국,명사,을 남기다
1377,중급,발전01,명사,경제 발전
1378,중급,발톱,명사,을 깎다
1379,중급,발표01,명사,를 듣다
1380,중급,발표회,명사,음악 발표회
1381,중급,발행01,명사,잡지 발행
1382,중급,밝혀내다,동사,원인을
1383,중급,밝혀지다,동사,빛으로
1384,중급,밝히다,동사,전등을
1385,중급,밟다,동사,브레이크를
1386,중급,밟히다,동사,잔디가
1387,중급,밤02,명사,을 따다
1388,중급,밤낮,명사/부사,으로 일하다
1389,중급,밤늦다,형용사,밤늦게 귀가하다
1390,중급,밤새02,명사,밤새 일하다
1391,중급,밤새다,동사,밤새도록 일하다
1392,중급,밤새우다,동사,밤새워 일하다
1393,중급,밤색,명사,밤색 머리카락
1394,중급,밤중,명사,에 다니다
1395,중급,밥그릇,명사,을 비우다
1396,중급,밥맛,명사,이 좋다
1397,중급,밥솥,명사,에 밥을 하다
1398,중급,방면01,명사,서울 방면
1399,중급,방바닥,명사,에 눕다
1400,중급,방송사,명사,에 근무하다
1401,중급,방식01,명사,생활 방식
1402,중급,방안01,명사,해결 방안
1403,중급,방울01,명사,이 맺히다
1404,중급,방지04,명사,사고 방지
1405,중급,방해01,명사,를 받다
1406,중급,배경01,명사,이 좋다
1407,중급,배고프다,형용사,배고프고 목마르다
1408,중급,배구05,명사,배구 선수
1409,중급,배꼽,명사,을 잡다
1410,중급,배낭01,명사,을 메다
1411,중급,배낭여행,명사,을 떠나다
1412,중급,배다01,동사,냄새가
1413,중급,배려02,명사,세심한 배려
1414,중급,배부르다,형용사,배부르게 먹다
1415,중급,배송04,명사,이 빠르다
1416,중급,배우자02,명사,를 만나다
1417,중급,배웅,명사,을 나가다
1418,중급,배치03,명사,자리 배치
1419,중급,배터리01,명사,를 충전하다
1420,중급,배편,명사,으로 보내다
1421,중급,백08,명사,에 넣다
1422,중급,뱃속,명사,을 모르다
1423,중급,뱉다,동사,침을
1424,중급,버섯02,명사,을 재배하다
1425,중급,버터,명사,를 바르다
1426,중급,버튼,명사,을 누르다
1427,중급,버티다,동사,오기로
1428,중급,번갈다,동사,번갈아 입다
1429,중급,번개01,명사,를 맞다
1430,중급,번거롭다,형용사,절차가
1431,중급,번역,명사,을 하다
1432,중급,번지03,명사,주소
1433,중급,번호표,명사,를 받다
1434,중급,번화하다,형용사,거리가
1435,중급,벌03,명사,에 쏘이다
1436,중급,벌06,명사,을 받다
1437,중급,벌금,명사,을 부과하다
1438,중급,벌떡,부사,벌떡 일어나다
1439,중급,벌레01,명사,를 잡다
1440,중급,벌리다01,동사,간격을
1441,중급,벌어지다01,동사,틈이
1442,중급,벌어지다02,동사,소동이
1443,중급,벌이다,동사,사업을
1444,중급,범위,명사,가 넓다
1445,중급,범인02,명사,을 체포하다
1446,중급,범죄,명사,를 저지르다
1447,중급,법01,명사/의존명사,을 지키다
1448,중급,-법03,접사,교수법
1449,중급,법률,명사,을 위반하다
1450,중급,법원01,명사,에 가다
1451,중급,법적01,관형사·명사,조치
1452,중급,법칙,명사,을 지키다
1453,중급,벗기다02,동사,옷을
1454,중급,벗어나다,동사,시내를
1455,중급,베개,명사,를 베다
1456,중급,베란다,명사,로 나가다
1457,중급,베풀다,동사,연회를
1458,중급,벤치,명사,에 앉다
1459,중급,벨02,명사,을 누르다
1460,중급,벨트,명사,를 매다
1461,중급,벼01,명사,를 베다
